orderdetails_id,order_id,order_date,order_time,quantity,size,price,Sales,name,category
41894,18433,10-11-2015,18:28:02,1,L,15.25,15.25,The Pepperoni Pizza,Classic
41895,18434,10-11-2015,18:34:43,1,S,12,12,The Big Meat Pizza,Classic
41896,18434,10-11-2015,18:34:43,2,M,16.5,33,The Italian Supreme Pizza,Supreme
41897,18434,10-11-2015,18:34:43,1,S,12,12,The Spinach and Feta Pizza,Veggie
41898,18435,10-11-2015,18:35:20,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
41899,18435,10-11-2015,18:35:20,1,M,16,16,The Classic Deluxe Pizza,Classic
41900,18436,10-11-2015,18:43:22,1,M,12.5,12.5,The Pepperoni Pizza,Classic
41901,18437,10-11-2015,19:01:26,1,M,16.5,16.5,The Pepper Salami Pizza,Supreme
41902,18437,10-11-2015,19:01:26,1,S,12,12,The Spinach and Feta Pizza,Veggie
41903,18438,10-11-2015,19:14:40,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
41904,18438,10-11-2015,19:14:40,1,S,12,12,The Mexicana Pizza,Veggie
41905,18439,10-11-2015,19:14:56,1,S,12,12,The Green Garden Pizza,Veggie
41906,18440,10-11-2015,19:24:36,1,L,20.25,20.25,The Calabrese Pizza,Supreme
41907,18440,10-11-2015,19:24:36,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
41908,18440,10-11-2015,19:24:36,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
41909,18441,10-11-2015,19:33:02,1,L,20.25,20.25,The Sicilian Pizza,Supreme
41910,18441,10-11-2015,19:33:02,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
41911,18441,10-11-2015,19:33:02,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
41912,18441,10-11-2015,19:33:02,1,S,12.5,12.5,The Spicy Italian Pizza,Supreme
41913,18442,10-11-2015,19:49:13,1,S,12,12,The Mediterranean Pizza,Veggie
41914,18443,10-11-2015,19:57:39,1,S,12,12,The Classic Deluxe Pizza,Classic
41915,18443,10-11-2015,19:57:39,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
41916,18443,10-11-2015,19:57:39,1,L,20.25,20.25,The Sicilian Pizza,Supreme
41917,18443,10-11-2015,19:57:39,1,M,16.75,16.75,The Southwest Chicken Pizza,Chicken
41918,18444,10-11-2015,20:01:02,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
41919,18445,10-11-2015,20:08:13,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
41920,18445,10-11-2015,20:08:13,1,L,20.25,20.25,The Mediterranean Pizza,Veggie
41921,18445,10-11-2015,20:08:13,1,M,16.75,16.75,The Southwest Chicken Pizza,Chicken
41922,18445,10-11-2015,20:08:13,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
41923,18446,10-11-2015,20:08:35,2,L,20.75,41.5,The Thai Chicken Pizza,Chicken
41924,18447,10-11-2015,20:17:04,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
41925,18448,10-11-2015,20:43:24,1,S,12.25,12.25,The Sicilian Pizza,Supreme
41926,18449,10-11-2015,21:02:02,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
41927,18450,10-11-2015,21:06:47,1,S,12,12,The Napolitana Pizza,Classic
41928,18451,11-11-2015,11:25:43,1,M,16.25,16.25,The Calabrese Pizza,Supreme
41929,18452,11-11-2015,11:33:48,1,S,12.75,12.75,The Southwest Chicken Pizza,Chicken
41930,18453,11-11-2015,12:08:00,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
41931,18453,11-11-2015,12:08:00,1,L,20.25,20.25,The Mexicana Pizza,Veggie
41932,18453,11-11-2015,12:08:00,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
41933,18453,11-11-2015,12:08:00,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
41934,18454,11-11-2015,12:16:17,1,L,20.25,20.25,The Calabrese Pizza,Supreme
41935,18454,11-11-2015,12:16:17,1,M,13.25,13.25,The Hawaiian Pizza,Classic
41936,18454,11-11-2015,12:16:17,1,S,11,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
41937,18454,11-11-2015,12:16:17,1,M,16.5,16.5,The Soppressata Pizza,Supreme
41938,18455,11-11-2015,12:42:25,1,L,20.75,20.75,The Chicken Alfredo Pizza,Chicken
41939,18455,11-11-2015,12:42:25,1,M,16,16,The Napolitana Pizza,Classic
41940,18455,11-11-2015,12:42:25,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
41941,18456,11-11-2015,12:50:12,1,L,20.75,20.75,The California Chicken Pizza,Chicken
41942,18456,11-11-2015,12:50:12,1,S,12.75,12.75,The California Chicken Pizza,Chicken
41943,18456,11-11-2015,12:50:12,1,L,16.5,16.5,The Hawaiian Pizza,Classic
41944,18456,11-11-2015,12:50:12,1,M,16,16,The Italian Capocollo Pizza,Classic
41945,18456,11-11-2015,12:50:12,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
41946,18457,11-11-2015,13:04:26,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
41947,18457,11-11-2015,13:04:26,1,L,20.5,20.5,The Napolitana Pizza,Classic
41948,18458,11-11-2015,13:07:03,1,S,12,12,The Big Meat Pizza,Classic
41949,18459,11-11-2015,13:07:53,1,S,12,12,The Mediterranean Pizza,Veggie
41950,18459,11-11-2015,13:07:53,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
41951,18460,11-11-2015,13:11:58,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
41952,18460,11-11-2015,13:11:58,1,S,9.75,9.75,The Pepperoni Pizza,Classic
41953,18460,11-11-2015,13:11:58,1,S,12.5,12.5,The Spicy Italian Pizza,Supreme
41954,18460,11-11-2015,13:11:58,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
41955,18461,11-11-2015,13:15:49,1,L,20.25,20.25,The Sicilian Pizza,Supreme
41956,18462,11-11-2015,13:19:43,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
41957,18462,11-11-2015,13:19:43,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
41958,18462,11-11-2015,13:19:43,1,L,20.25,20.25,The Mexicana Pizza,Veggie
41959,18462,11-11-2015,13:19:43,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
41960,18462,11-11-2015,13:19:43,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
41961,18462,11-11-2015,13:19:43,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
41962,18462,11-11-2015,13:19:43,1,M,16.75,16.75,The Thai Chicken Pizza,Chicken
41963,18462,11-11-2015,13:19:43,1,XL,25.5,25.5,The Greek Pizza,Classic
41964,18463,11-11-2015,13:24:46,1,S,12.25,12.25,The Calabrese Pizza,Supreme
41965,18463,11-11-2015,13:24:46,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
41966,18463,11-11-2015,13:24:46,1,S,12,12,The Napolitana Pizza,Classic
41967,18464,11-11-2015,13:27:55,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
41968,18464,11-11-2015,13:27:55,1,M,16.5,16.5,The Spinach Supreme Pizza,Supreme
41969,18465,11-11-2015,13:28:25,1,M,12.5,12.5,The Pepperoni Pizza,Classic
41970,18466,11-11-2015,13:37:09,1,S,12.75,12.75,The California Chicken Pizza,Chicken
41971,18466,11-11-2015,13:37:09,1,M,16,16,The Spinach and Feta Pizza,Veggie
41972,18467,11-11-2015,13:38:27,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
41973,18467,11-11-2015,13:38:27,1,M,16.25,16.25,The Calabrese Pizza,Supreme
41974,18467,11-11-2015,13:38:27,1,L,20.75,20.75,The California Chicken Pizza,Chicken
41975,18467,11-11-2015,13:38:27,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
41976,18467,11-11-2015,13:38:27,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
41977,18467,11-11-2015,13:38:27,1,M,16,16,The Mediterranean Pizza,Veggie
41978,18467,11-11-2015,13:38:27,1,M,16,16,The Greek Pizza,Classic
41979,18468,11-11-2015,14:26:35,1,L,20.25,20.25,The Mexicana Pizza,Veggie
41980,18469,11-11-2015,14:43:11,1,M,16.75,16.75,The Chicken Pesto Pizza,Chicken
41981,18469,11-11-2015,14:43:11,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
41982,18470,11-11-2015,15:01:28,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
41983,18470,11-11-2015,15:01:28,1,S,10.5,10.5,The Hawaiian Pizza,Classic
41984,18471,11-11-2015,15:25:50,1,L,20.25,20.25,The Mexicana Pizza,Veggie
41985,18471,11-11-2015,15:25:50,1,L,20.75,20.75,The Soppressata Pizza,Supreme
41986,18472,11-11-2015,15:33:20,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
41987,18473,11-11-2015,15:53:48,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
41988,18473,11-11-2015,15:53:48,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
41989,18473,11-11-2015,15:53:48,1,L,20.25,20.25,The Spinach and Feta Pizza,Veggie
41990,18474,11-11-2015,16:17:25,1,S,12,12,The Big Meat Pizza,Classic
41991,18474,11-11-2015,16:17:25,1,L,20.75,20.75,The Chicken Pesto Pizza,Chicken
41992,18474,11-11-2015,16:17:25,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
41993,18474,11-11-2015,16:17:25,1,S,12.25,12.25,The Sicilian Pizza,Supreme
41994,18475,11-11-2015,16:25:36,1,S,12,12,The Big Meat Pizza,Classic
41995,18475,11-11-2015,16:25:36,1,M,16,16,The Green Garden Pizza,Veggie
41996,18475,11-11-2015,16:25:36,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
41997,18476,11-11-2015,16:29:25,1,S,12,12,The Big Meat Pizza,Classic
41998,18476,11-11-2015,16:29:25,1,S,12.75,12.75,The Italian Vegetables Pizza,Veggie
41999,18476,11-11-2015,16:29:25,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
42000,18476,11-11-2015,16:29:25,1,XL,25.5,25.5,The Greek Pizza,Classic
42001,18477,11-11-2015,16:38:30,1,S,12,12,The Mexicana Pizza,Veggie
42002,18477,11-11-2015,16:38:30,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
42003,18478,11-11-2015,16:40:22,2,M,16.5,33,The Italian Supreme Pizza,Supreme
42004,18478,11-11-2015,16:40:22,1,M,16.75,16.75,The Southwest Chicken Pizza,Chicken
42005,18479,11-11-2015,16:49:00,1,S,12.75,12.75,The Thai Chicken Pizza,Chicken
42006,18480,11-11-2015,17:04:20,1,L,20.75,20.75,The Soppressata Pizza,Supreme
42007,18481,11-11-2015,17:08:47,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
42008,18482,11-11-2015,17:12:15,1,S,12,12,The Big Meat Pizza,Classic
42009,18482,11-11-2015,17:12:15,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
42010,18482,11-11-2015,17:12:15,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
42011,18483,11-11-2015,17:29:48,1,M,16,16,The Green Garden Pizza,Veggie
42012,18483,11-11-2015,17:29:48,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
42013,18484,11-11-2015,18:11:37,1,S,10.5,10.5,The Hawaiian Pizza,Classic
42014,18484,11-11-2015,18:11:37,1,L,21,21,The Italian Vegetables Pizza,Veggie
42015,18484,11-11-2015,18:11:37,1,S,12,12,The Mediterranean Pizza,Veggie
42016,18484,11-11-2015,18:11:37,1,S,12.75,12.75,The Thai Chicken Pizza,Chicken
42017,18485,11-11-2015,18:47:08,1,M,16,16,The Green Garden Pizza,Veggie
42018,18485,11-11-2015,18:47:08,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
42019,18486,11-11-2015,18:48:11,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
42020,18486,11-11-2015,18:48:11,1,S,10.5,10.5,The Hawaiian Pizza,Classic
42021,18486,11-11-2015,18:48:11,1,M,16,16,The Spinach and Feta Pizza,Veggie
42022,18486,11-11-2015,18:48:11,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
42023,18487,11-11-2015,19:00:28,1,M,16.25,16.25,The Sicilian Pizza,Supreme
42024,18487,11-11-2015,19:00:28,1,S,12.5,12.5,The Spicy Italian Pizza,Supreme
42025,18488,11-11-2015,19:08:03,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
42026,18488,11-11-2015,19:08:03,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
42027,18489,11-11-2015,19:32:34,1,M,16,16,The Napolitana Pizza,Classic
42028,18490,11-11-2015,19:49:33,1,S,12,12,The Big Meat Pizza,Classic
42029,18490,11-11-2015,19:49:33,1,S,12,12,The Mediterranean Pizza,Veggie
42030,18490,11-11-2015,19:49:33,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
42031,18491,11-11-2015,19:55:32,2,L,16.5,33,The Hawaiian Pizza,Classic
42032,18491,11-11-2015,19:55:32,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
42033,18491,11-11-2015,19:55:32,1,S,12,12,The Mexicana Pizza,Veggie
42034,18492,11-11-2015,20:38:31,1,S,11,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
42035,18493,11-11-2015,20:55:59,1,S,12,12,The Green Garden Pizza,Veggie
42036,18493,11-11-2015,20:55:59,1,M,12.5,12.5,The Pepperoni Pizza,Classic
42037,18494,11-11-2015,21:10:59,1,L,16.5,16.5,The Hawaiian Pizza,Classic
42038,18494,11-11-2015,21:10:59,1,M,16,16,The Greek Pizza,Classic
42039,18495,11-11-2015,22:00:25,1,L,20.25,20.25,The Mexicana Pizza,Veggie
42040,18496,11-11-2015,22:00:35,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
42041,18497,11-11-2015,22:15:56,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
42042,18498,11-11-2015,22:49:08,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
42043,18498,11-11-2015,22:49:08,1,M,16.75,16.75,The Southwest Chicken Pizza,Chicken
42044,18499,12-11-2015,12:12:08,1,L,20.75,20.75,The California Chicken Pizza,Chicken
42045,18499,12-11-2015,12:12:08,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
42046,18499,12-11-2015,12:12:08,1,L,20.25,20.25,The Sicilian Pizza,Supreme
42047,18500,12-11-2015,12:15:01,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
42048,18501,12-11-2015,12:26:56,1,S,12.75,12.75,The Thai Chicken Pizza,Chicken
42049,18501,12-11-2015,12:26:56,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
42050,18502,12-11-2015,12:28:42,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
42051,18502,12-11-2015,12:28:42,1,M,16.75,16.75,The California Chicken Pizza,Chicken
42052,18503,12-11-2015,12:29:37,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
42053,18503,12-11-2015,12:29:37,1,L,20.75,20.75,The California Chicken Pizza,Chicken
42054,18503,12-11-2015,12:29:37,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
42055,18503,12-11-2015,12:29:37,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
42056,18504,12-11-2015,12:34:34,1,M,16,16,The Mediterranean Pizza,Veggie
42057,18505,12-11-2015,12:49:21,1,S,12,12,The Big Meat Pizza,Classic
42058,18506,12-11-2015,12:51:38,1,S,12.5,12.5,The Spinach Pesto Pizza,Veggie
42059,18507,12-11-2015,12:56:13,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
42060,18508,12-11-2015,13:00:14,1,L,15.25,15.25,The Pepperoni Pizza,Classic
42061,18509,12-11-2015,13:04:06,1,L,20.75,20.75,The Chicken Pesto Pizza,Chicken
42062,18510,12-11-2015,13:18:44,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
42063,18510,12-11-2015,13:18:44,1,M,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
42064,18511,12-11-2015,13:20:53,1,M,16,16,The Mexicana Pizza,Veggie
42065,18511,12-11-2015,13:20:53,1,M,16.5,16.5,The Spinach Pesto Pizza,Veggie
42066,18512,12-11-2015,13:23:01,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
42067,18512,12-11-2015,13:23:01,1,M,16.5,16.5,The Spinach Supreme Pizza,Supreme
42068,18513,12-11-2015,13:24:59,2,M,16.75,33.5,The Barbecue Chicken Pizza,Chicken
42069,18513,12-11-2015,13:24:59,2,S,12.75,25.5,The Barbecue Chicken Pizza,Chicken
42070,18513,12-11-2015,13:24:59,1,S,12,12,The Big Meat Pizza,Classic
42071,18513,12-11-2015,13:24:59,1,L,20.25,20.25,The Calabrese Pizza,Supreme
42072,18513,12-11-2015,13:24:59,1,M,16,16,The Classic Deluxe Pizza,Classic
42073,18513,12-11-2015,13:24:59,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
42074,18513,12-11-2015,13:24:59,2,L,20.25,40.5,The Sicilian Pizza,Supreme
42075,18513,12-11-2015,13:24:59,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
42076,18513,12-11-2015,13:24:59,1,L,20.75,20.75,The Spinach Supreme Pizza,Supreme
42077,18513,12-11-2015,13:24:59,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
42078,18513,12-11-2015,13:24:59,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
42079,18513,12-11-2015,13:24:59,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
42080,18514,12-11-2015,14:04:46,2,L,16.5,33,The Hawaiian Pizza,Classic
42081,18514,12-11-2015,14:04:46,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
42082,18514,12-11-2015,14:04:46,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
42083,18515,12-11-2015,14:07:12,1,S,12,12,The Classic Deluxe Pizza,Classic
42084,18515,12-11-2015,14:07:12,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
42085,18515,12-11-2015,14:07:12,1,S,12,12,The Italian Capocollo Pizza,Classic
42086,18515,12-11-2015,14:07:12,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
42087,18516,12-11-2015,14:28:42,1,S,12,12,The Classic Deluxe Pizza,Classic
42088,18516,12-11-2015,14:28:42,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
42089,18517,12-11-2015,14:36:57,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
42090,18518,12-11-2015,14:52:03,1,S,12,12,The Classic Deluxe Pizza,Classic
42091,18518,12-11-2015,14:52:03,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
42092,18518,12-11-2015,14:52:03,1,L,20.75,20.75,The Soppressata Pizza,Supreme
42093,18519,12-11-2015,14:52:46,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
42094,18519,12-11-2015,14:52:46,1,M,16.25,16.25,The Calabrese Pizza,Supreme
42095,18519,12-11-2015,14:52:46,1,L,20.75,20.75,The California Chicken Pizza,Chicken
42096,18519,12-11-2015,14:52:46,1,S,12,12,The Mediterranean Pizza,Veggie
42097,18519,12-11-2015,14:52:46,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
42098,18519,12-11-2015,14:52:46,2,L,20.75,41.5,The Thai Chicken Pizza,Chicken
42099,18519,12-11-2015,14:52:46,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
42100,18519,12-11-2015,14:52:46,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
42101,18520,12-11-2015,15:31:33,1,L,20.25,20.25,The Sicilian Pizza,Supreme
42102,18521,12-11-2015,15:36:45,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
42103,18521,12-11-2015,15:36:45,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
42104,18522,12-11-2015,15:37:04,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
42105,18523,12-11-2015,15:41:59,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
42106,18523,12-11-2015,15:41:59,1,M,16.75,16.75,The California Chicken Pizza,Chicken
42107,18523,12-11-2015,15:41:59,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
42108,18523,12-11-2015,15:41:59,1,S,12,12,The Spinach and Feta Pizza,Veggie
42109,18524,12-11-2015,15:55:13,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
42110,18524,12-11-2015,15:55:13,1,L,20.5,20.5,The Napolitana Pizza,Classic
42111,18524,12-11-2015,15:55:13,1,L,20.25,20.25,The Spinach and Feta Pizza,Veggie
42112,18525,12-11-2015,16:01:45,1,M,16,16,The Mexicana Pizza,Veggie
42113,18525,12-11-2015,16:01:45,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
42114,18526,12-11-2015,16:23:21,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
42115,18527,12-11-2015,16:24:56,1,M,16.75,16.75,The Chicken Pesto Pizza,Chicken
42116,18527,12-11-2015,16:24:56,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
42117,18528,12-11-2015,16:28:24,1,L,20.75,20.75,The Chicken Pesto Pizza,Chicken
42118,18528,12-11-2015,16:28:24,1,M,12.5,12.5,The Pepperoni Pizza,Classic
42119,18528,12-11-2015,16:28:24,1,M,16.5,16.5,The Spinach Supreme Pizza,Supreme
42120,18529,12-11-2015,16:34:21,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
42121,18529,12-11-2015,16:34:21,1,M,13.25,13.25,The Hawaiian Pizza,Classic
42122,18529,12-11-2015,16:34:21,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
42123,18529,12-11-2015,16:34:21,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
42124,18530,12-11-2015,16:43:31,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
42125,18530,12-11-2015,16:43:31,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
42126,18531,12-11-2015,16:50:39,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
42127,18531,12-11-2015,16:50:39,1,L,20.75,20.75,The California Chicken Pizza,Chicken
42128,18531,12-11-2015,16:50:39,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
42129,18532,12-11-2015,16:55:59,1,L,20.75,20.75,The Chicken Alfredo Pizza,Chicken
42130,18532,12-11-2015,16:55:59,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
42131,18532,12-11-2015,16:55:59,1,L,20.25,20.25,The Mexicana Pizza,Veggie
42132,18532,12-11-2015,16:55:59,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
42133,18533,12-11-2015,17:09:18,1,S,12,12,The Classic Deluxe Pizza,Classic
42134,18533,12-11-2015,17:09:18,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
42135,18534,12-11-2015,17:14:38,1,S,9.75,9.75,The Pepperoni Pizza,Classic
42136,18534,12-11-2015,17:14:38,1,L,20.75,20.75,The Soppressata Pizza,Supreme
42137,18535,12-11-2015,17:16:45,1,L,20.75,20.75,The California Chicken Pizza,Chicken
42138,18535,12-11-2015,17:16:45,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
42139,18536,12-11-2015,17:22:08,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
42140,18536,12-11-2015,17:22:08,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
42141,18537,12-11-2015,17:40:00,1,S,12,12,The Big Meat Pizza,Classic
42142,18537,12-11-2015,17:40:00,1,M,16,16,The Spinach and Feta Pizza,Veggie
42143,18538,12-11-2015,17:42:58,1,M,16.75,16.75,The California Chicken Pizza,Chicken
42144,18538,12-11-2015,17:42:58,1,S,12.75,12.75,The Thai Chicken Pizza,Chicken
42145,18539,12-11-2015,17:45:40,1,M,16.5,16.5,The Pepper Salami Pizza,Supreme
42146,18540,12-11-2015,17:50:31,1,L,15.25,15.25,The Pepperoni Pizza,Classic
42147,18540,12-11-2015,17:50:31,1,M,16,16,The Spinach and Feta Pizza,Veggie
42148,18540,12-11-2015,17:50:31,1,S,12,12,The Spinach and Feta Pizza,Veggie
42149,18540,12-11-2015,17:50:31,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
42150,18541,12-11-2015,18:34:54,1,S,12.75,12.75,The Chicken Alfredo Pizza,Chicken
42151,18541,12-11-2015,18:34:54,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
42152,18541,12-11-2015,18:34:54,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
42153,18541,12-11-2015,18:34:54,1,S,9.75,9.75,The Pepperoni Pizza,Classic
42154,18542,12-11-2015,18:40:11,1,M,16,16,The Green Garden Pizza,Veggie
42155,18542,12-11-2015,18:40:11,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
42156,18542,12-11-2015,18:40:11,1,S,12,12,The Spinach and Feta Pizza,Veggie
42157,18542,12-11-2015,18:40:11,1,L,20.75,20.75,The Spinach Supreme Pizza,Supreme
42158,18543,12-11-2015,18:47:34,1,S,12.75,12.75,The California Chicken Pizza,Chicken
42159,18543,12-11-2015,18:47:34,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
42160,18543,12-11-2015,18:47:34,1,S,12.25,12.25,The Sicilian Pizza,Supreme
42161,18543,12-11-2015,18:47:34,1,S,12.5,12.5,The Spicy Italian Pizza,Supreme
42162,18544,12-11-2015,18:56:27,1,M,16.75,16.75,The California Chicken Pizza,Chicken
42163,18544,12-11-2015,18:56:27,1,M,16.75,16.75,The Chicken Pesto Pizza,Chicken
42164,18544,12-11-2015,18:56:27,1,M,16,16,The Spinach and Feta Pizza,Veggie
42165,18544,12-11-2015,18:56:27,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
42166,18545,12-11-2015,19:10:41,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
42167,18546,12-11-2015,19:12:48,1,S,10.5,10.5,The Hawaiian Pizza,Classic
42168,18547,12-11-2015,19:34:00,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
42169,18547,12-11-2015,19:34:00,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
42170,18548,12-11-2015,19:36:10,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
42171,18548,12-11-2015,19:36:10,1,S,12,12,The Vegetables + Vegetables Pizza,Veggie
42172,18549,12-11-2015,19:44:34,1,S,12,12,The Italian Capocollo Pizza,Classic
42173,18549,12-11-2015,19:44:34,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
42174,18550,12-11-2015,20:02:27,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
42175,18550,12-11-2015,20:02:27,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
42176,18550,12-11-2015,20:02:27,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
42177,18550,12-11-2015,20:02:27,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
42178,18551,12-11-2015,20:19:57,1,L,20.25,20.25,The Sicilian Pizza,Supreme
42179,18551,12-11-2015,20:19:57,1,M,16.75,16.75,The Thai Chicken Pizza,Chicken
42180,18552,12-11-2015,20:31:29,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
42181,18552,12-11-2015,20:31:29,2,M,16,32,The Mediterranean Pizza,Veggie
42182,18552,12-11-2015,20:31:29,1,S,12,12,The Vegetables + Vegetables Pizza,Veggie
42183,18553,12-11-2015,20:46:16,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
42184,18554,12-11-2015,20:51:27,1,S,10.5,10.5,The Hawaiian Pizza,Classic
